customer_id,age,employment_type,state,city,credit_score,income
10904,51,Self-Employed,Uttar Pradesh,Lucknow,558,213691
10905,28,Self-Employed,Gujarat,Ahmedabad,704,1448202
10906,36,Salaried,Telangana,Nizamabad,772,525465
10907,30,Self-Employed,Maharashtra,Pune,678,419714
10908,34,Salaried,Uttar Pradesh,Kanpur,678,349736
10909,39,Salaried,Maharashtra,Mumbai,649,1261585
10910,36,Self-Employed,Tamil Nadu,Madurai,614,244812
10911,31,Salaried,Delhi,Dwarka,690,503023
10912,53,Self-Employed,Telangana,Warangal,768,1098143
10913,35,Salaried,Delhi,Dwarka,672,1644188
10914,35,Salaried,Uttar Pradesh,Lucknow,573,245612
10915,45,Salaried,Uttar Pradesh,Kanpur,626,286667
10916,36,Salaried,Karnataka,Bengaluru,669,1785197
10917,35,Self-Employed,Gujarat,Surat,681,298707
10918,44,Salaried,Telangana,Hyderabad,662,1115482
10919,28,Self-Employed,Maharashtra,Mumbai,633,805496
10920,42,Salaried,Delhi,Rohini,740,1430714
10921,44,Salaried,West Bengal,Howrah,574,775391
10922,41,Salaried,Tamil Nadu,Coimbatore,649,541613
10923,35,Salaried,Maharashtra,Nagpur,753,580836
10924,36,Self-Employed,Gujarat,Ahmedabad,694,1079877
10925,23,Self-Employed,Delhi,Rohini,656,1225660
10926,35,Salaried,Telangana,Warangal,631,437304
10927,38,Salaried,Maharashtra,Pune,666,925656
10928,43,Salaried,Delhi,Dwarka,727,240352
10929,37,Salaried,Telangana,Nizamabad,740,818597
10930,33,Salaried,West Bengal,Kolkata,632,549364
10931,30,Salaried,Tamil Nadu,Madurai,616,1341072
10932,36,Salaried,Maharashtra,Pune,696,707935
10933,37,Self-Employed,Gujarat,Ahmedabad,652,1546422
10934,46,Salaried,Uttar Pradesh,Kanpur,565,429150
10935,36,Self-Employed,Uttar Pradesh,Noida,625,463834
10936,32,Self-Employed,Karnataka,Mysuru,678,276252
10937,35,Salaried,Uttar Pradesh,Lucknow,736,669878
10938,32,Self-Employed,West Bengal,Howrah,605,696435
10939,34,Salaried,Tamil Nadu,Madurai,632,640731
10940,21,Salaried,Gujarat,Vadodara,632,872741
10941,24,Self-Employed,Uttar Pradesh,Noida,795,1741551
10942,27,Self-Employed,West Bengal,Siliguri,592,538011
10943,40,Self-Employed,Delhi,New Delhi,664,376286
10944,36,Salaried,Gujarat,Ahmedabad,754,209351
10945,37,Self-Employed,Uttar Pradesh,Lucknow,645,539283
10946,45,Self-Employed,West Bengal,Siliguri,578,287856
10947,28,Self-Employed,Delhi,New Delhi,694,1025225
10948,45,Self-Employed,Gujarat,Vadodara,778,615386
10949,39,Self-Employed,Telangana,Warangal,656,244185
10950,30,Salaried,Tamil Nadu,Madurai,729,855316
10951,48,Self-Employed,Maharashtra,Nagpur,611,383803
10952,25,Self-Employed,West Bengal,Kolkata,798,522432
10953,27,Salaried,Tamil Nadu,Coimbatore,779,281275
10954,34,Salaried,Tamil Nadu,Coimbatore,684,387207
10955,39,Salaried,West Bengal,Siliguri,786,369344
10956,35,Self-Employed,Tamil Nadu,Chennai,702,276012
10957,21,Salaried,Tamil Nadu,Madurai,686,270741
10958,34,Salaried,Tamil Nadu,Chennai,766,240312
10959,35,Self-Employed,Telangana,Nizamabad,623,1359532
10960,56,Salaried,Telangana,Nizamabad,683,203156
10961,47,Self-Employed,Telangana,Warangal,726,279536
10962,37,Salaried,Uttar Pradesh,Noida,667,251851
10963,28,Salaried,Gujarat,Ahmedabad,658,1673293
10964,39,Salaried,Maharashtra,Mumbai,689,713765
10965,27,Self-Employed,Gujarat,Vadodara,698,202999
10966,38,Salaried,Uttar Pradesh,Kanpur,617,484245
10967,39,Self-Employed,Delhi,Rohini,604,536663
10968,33,Salaried,Maharashtra,Nagpur,562,507109
10969,38,Salaried,Gujarat,Vadodara,662,642167
10970,34,Salaried,Telangana,Hyderabad,792,663047
10971,32,Self-Employed,Maharashtra,Pune,650,1224532
10972,48,Self-Employed,Karnataka,Bengaluru,631,315023
10973,41,Salaried,West Bengal,Kolkata,601,734046
10974,34,Salaried,Gujarat,Vadodara,665,575458
10975,30,Salaried,Tamil Nadu,Madurai,704,252714
10976,38,Salaried,Delhi,Rohini,638,276718
10977,41,Salaried,Uttar Pradesh,Lucknow,628,882857
10978,43,Salaried,Tamil Nadu,Coimbatore,613,604996
10979,48,Self-Employed,Telangana,Warangal,613,220721
10980,40,Salaried,Delhi,New Delhi,780,310356
10981,27,Salaried,Telangana,Warangal,667,469112
10982,52,Salaried,Telangana,Nizamabad,610,365161
10983,45,Self-Employed,Telangana,Nizamabad,787,1647205
10984,43,Salaried,Karnataka,Bengaluru,571,185449
10985,47,Salaried,West Bengal,Kolkata,687,1293700
10986,24,Salaried,Tamil Nadu,Chennai,742,250667
10987,33,Self-Employed,Karnataka,Mangaluru,716,595251
10988,32,Salaried,Tamil Nadu,Chennai,610,965418
10989,46,Salaried,Delhi,Dwarka,602,1257523
10990,27,Self-Employed,Maharashtra,Nagpur,627,723462
10991,34,Salaried,West Bengal,Kolkata,622,195515
10992,48,Self-Employed,Maharashtra,Nagpur,678,455121
10993,41,Salaried,Gujarat,Ahmedabad,757,573095
10994,33,Salaried,Maharashtra,Mumbai,702,554054
10995,51,Self-Employed,Tamil Nadu,Coimbatore,563,364682
10996,26,Salaried,Karnataka,Mangaluru,591,708005
10997,40,Salaried,Karnataka,Mangaluru,702,245298
10998,34,Salaried,Maharashtra,Nagpur,687,332024
10999,40,Self-Employed,Gujarat,Ahmedabad,659,279532
11000,34,Salaried,Gujarat,Vadodara,618,698002
11001,30,Salaried,Delhi,New Delhi,662,510015
11002,38,Salaried,Gujarat,Surat,791,402246
11003,26,Salaried,Delhi,New Delhi,578,182922
11004,40,Salaried,Uttar Pradesh,Noida,771,1334032
11005,34,Salaried,Tamil Nadu,Madurai,731,486747
11006,43,Salaried,Uttar Pradesh,Lucknow,590,603651
11007,33,Self-Employed,West Bengal,Kolkata,710,367481
11008,31,Self-Employed,Gujarat,Surat,643,906714
11009,39,Salaried,Maharashtra,Mumbai,755,887525
11010,46,Salaried,Uttar Pradesh,Noida,787,998787
11011,21,Self-Employed,Uttar Pradesh,Lucknow,681,269546
11012,37,Self-Employed,West Bengal,Howrah,680,184261
11013,41,Salaried,Gujarat,Ahmedabad,617,197066
11014,25,Salaried,Uttar Pradesh,Noida,675,243469
11015,29,Salaried,Karnataka,Mysuru,678,259102
11016,41,Salaried,Maharashtra,Nagpur,568,532726
11017,30,Salaried,Telangana,Nizamabad,675,1573861
11018,31,Salaried,West Bengal,Howrah,664,346860
11019,50,Salaried,Telangana,Hyderabad,565,514317
11020,29,Self-Employed,Karnataka,Bengaluru,649,198303
11021,29,Salaried,West Bengal,Howrah,666,949999
11022,21,Salaried,Karnataka,Bengaluru,671,500423
11023,27,Salaried,Gujarat,Surat,764,204513
11024,26,Self-Employed,Uttar Pradesh,Lucknow,646,365643
11025,50,Self-Employed,Uttar Pradesh,Kanpur,639,1259046
11026,46,Salaried,Gujarat,Ahmedabad,590,536036
11027,26,Self-Employed,Uttar Pradesh,Noida,566,193322
11028,52,Salaried,Gujarat,Vadodara,790,1628024
11029,42,Self-Employed,Uttar Pradesh,Kanpur,631,581775
11030,35,Self-Employed,Uttar Pradesh,Kanpur,675,252058
11031,42,Self-Employed,Karnataka,Mangaluru,652,974764
11032,39,Self-Employed,Telangana,Warangal,631,368718
11033,30,Self-Employed,Tamil Nadu,Coimbatore,655,264886
11034,22,Salaried,West Bengal,Kolkata,667,257449
11035,29,Self-Employed,Karnataka,Mysuru,600,524374
11036,36,Salaried,Maharashtra,Pune,604,257691
11037,33,Salaried,Delhi,Dwarka,595,952173
11038,30,Self-Employed,Maharashtra,Mumbai,603,584082
11039,44,Self-Employed,Maharashtra,Mumbai,674,199319
11040,28,Salaried,Tamil Nadu,Chennai,650,275741
11041,43,Self-Employed,Gujarat,Ahmedabad,658,582015
11042,32,Salaried,Karnataka,Mangaluru,641,523584
11043,37,Salaried,Maharashtra,Pune,674,259285
11044,27,Salaried,Maharashtra,Nagpur,746,906765
11045,36,Salaried,Gujarat,Ahmedabad,734,975078
11046,30,Self-Employed,Uttar Pradesh,Noida,641,341154
11047,22,Salaried,Telangana,Hyderabad,707,922039
11048,36,Salaried,Delhi,New Delhi,656,223975
11049,36,Salaried,Karnataka,Mangaluru,559,1420250
11050,43,Salaried,Delhi,Dwarka,655,217687
11051,38,Self-Employed,Gujarat,Ahmedabad,624,640381
11052,28,Salaried,Tamil Nadu,Coimbatore,630,861512
11053,31,Salaried,West Bengal,Howrah,699,718095
11054,21,Self-Employed,West Bengal,Siliguri,591,403494
11055,27,Salaried,Uttar Pradesh,Lucknow,618,427953
11056,46,Salaried,Gujarat,Ahmedabad,670,567477
11057,48,Self-Employed,West Bengal,Siliguri,571,443484
11058,42,Salaried,Telangana,Warangal,697,445127
11059,38,Self-Employed,Delhi,Rohini,626,773724
11060,41,Salaried,Tamil Nadu,Madurai,637,503279
11061,40,Self-Employed,Telangana,Nizamabad,650,542262
11062,22,Salaried,Uttar Pradesh,Lucknow,643,358499
11063,29,Self-Employed,West Bengal,Kolkata,688,265409
11064,45,Salaried,Uttar Pradesh,Noida,586,221301
11065,45,Self-Employed,Tamil Nadu,Chennai,798,339477
11066,38,Salaried,Maharashtra,Mumbai,658,1790156
11067,34,Salaried,Delhi,Dwarka,573,901768
11068,33,Salaried,Telangana,Hyderabad,606,1742934
11069,32,Salaried,Maharashtra,Mumbai,600,992451
11070,29,Salaried,Delhi,Dwarka,626,1504801
11071,21,Salaried,Maharashtra,Pune,749,1731627
11072,37,Self-Employed,Gujarat,Ahmedabad,736,707963
11073,32,Salaried,West Bengal,Siliguri,771,502823
11074,34,Salaried,Gujarat,Surat,636,220227
11075,50,Salaried,Gujarat,Surat,661,225796
11076,41,Salaried,Gujarat,Ahmedabad,676,777403
11077,31,Salaried,Delhi,Rohini,644,491778
11078,41,Self-Employed,Karnataka,Bengaluru,781,251610
11079,24,Self-Employed,Maharashtra,Mumbai,569,483797
11080,44,Salaried,Telangana,Hyderabad,680,733974
11081,38,Salaried,Tamil Nadu,Chennai,599,203182
11082,35,Salaried,Tamil Nadu,Coimbatore,663,275531
11083,41,Self-Employed,West Bengal,Howrah,720,1639038
11084,48,Self-Employed,Delhi,New Delhi,650,1744209
11085,32,Salaried,Telangana,Hyderabad,606,754685
11086,28,Salaried,West Bengal,Howrah,614,205526
11087,53,Self-Employed,Maharashtra,Nagpur,554,565206
11088,36,Salaried,Tamil Nadu,Madurai,729,443035
11089,48,Salaried,Tamil Nadu,Madurai,731,240061
11090,31,Salaried,Telangana,Nizamabad,785,324911
11091,39,Salaried,Maharashtra,Nagpur,608,1124612
11092,31,Salaried,Maharashtra,Mumbai,592,1230549
11093,41,Salaried,West Bengal,Kolkata,663,426616
11094,34,Salaried,Tamil Nadu,Madurai,750,215079
11095,31,Self-Employed,Delhi,Rohini,594,1515411
11096,48,Salaried,Gujarat,Vadodara,575,304293
11097,39,Salaried,Karnataka,Mangaluru,741,357014
11098,21,Salaried,Maharashtra,Nagpur,635,1099876
11099,34,Self-Employed,West Bengal,Howrah,696,397385
11100,29,Self-Employed,Delhi,Dwarka,678,820772
11101,26,Self-Employed,Tamil Nadu,Chennai,633,272277
11102,31,Salaried,Karnataka,Mysuru,684,848827
11103,32,Salaried,Delhi,New Delhi,557,950806
11104,36,Salaried,Karnataka,Mangaluru,648,290753
11105,30,Self-Employed,Delhi,New Delhi,699,267205
11106,21,Salaried,West Bengal,Kolkata,622,339971
11107,32,Self-Employed,West Bengal,Siliguri,716,721617
11108,43,Self-Employed,Delhi,New Delhi,608,559926
11109,25,Self-Employed,Telangana,Hyderabad,629,1219472
11110,41,Self-Employed,Delhi,Dwarka,623,260807
11111,40,Salaried,Gujarat,Ahmedabad,791,966417
11112,32,Self-Employed,West Bengal,Kolkata,618,973724
11113,38,Salaried,Karnataka,Mysuru,565,841896
11114,30,Salaried,West Bengal,Howrah,642,278387
11115,33,Self-Employed,Gujarat,Ahmedabad,610,811914
11116,28,Self-Employed,Maharashtra,Pune,589,1396747
11117,40,Salaried,Delhi,New Delhi,674,414994
11118,47,Salaried,Delhi,New Delhi,677,792835
11119,31,Salaried,West Bengal,Howrah,611,576301
11120,46,Self-Employed,Karnataka,Mangaluru,647,268137
11121,21,Salaried,Maharashtra,Mumbai,631,584775
11122,29,Salaried,Delhi,New Delhi,602,292812
11123,28,Salaried,Karnataka,Mysuru,605,197002
11124,50,Salaried,Tamil Nadu,Madurai,800,1395952
11125,31,Salaried,Telangana,Nizamabad,720,186049
11126,42,Salaried,Telangana,Hyderabad,593,831966
11127,21,Self-Employed,Uttar Pradesh,Noida,570,1416373
11128,37,Salaried,Tamil Nadu,Coimbatore,601,1736223
11129,41,Salaried,Karnataka,Bengaluru,632,198966
11130,36,Salaried,West Bengal,Kolkata,678,204259
11131,21,Salaried,Telangana,Hyderabad,557,367999
11132,37,Salaried,Telangana,Warangal,558,895695
11133,42,Self-Employed,Maharashtra,Pune,682,242067
11134,47,Salaried,Gujarat,Ahmedabad,646,381111
11135,39,Self-Employed,Maharashtra,Nagpur,670,961705
11136,23,Self-Employed,Telangana,Nizamabad,650,232722
11137,34,Salaried,West Bengal,Kolkata,616,192168
11138,43,Salaried,Gujarat,Vadodara,654,487063
11139,29,Self-Employed,Gujarat,Surat,684,517868
11140,41,Salaried,Karnataka,Mysuru,700,191206
11141,32,Salaried,Delhi,Rohini,771,971414
11142,37,Salaried,West Bengal,Kolkata,573,260416
11143,42,Salaried,Karnataka,Mangaluru,650,763625
11144,30,Self-Employed,Karnataka,Mysuru,603,1603489
11145,59,Salaried,Uttar Pradesh,Lucknow,667,1410926
11146,37,Self-Employed,Delhi,Dwarka,699,254206
11147,39,Self-Employed,West Bengal,Howrah,679,940100
11148,30,Salaried,Delhi,New Delhi,613,407960
11149,36,Salaried,Telangana,Warangal,624,1404299
11150,34,Salaried,Tamil Nadu,Madurai,715,885718
11151,24,Self-Employed,West Bengal,Kolkata,645,328273
11152,24,Salaried,Telangana,Warangal,665,470676
11153,38,Salaried,Maharashtra,Nagpur,647,464344
11154,35,Salaried,Maharashtra,Nagpur,656,635881
11155,21,Self-Employed,Tamil Nadu,Madurai,646,1093988
11156,21,Self-Employed,Gujarat,Surat,772,461516
11157,34,Salaried,Karnataka,Bengaluru,707,277686
11158,35,Salaried,Gujarat,Ahmedabad,741,565210
11159,41,Salaried,Telangana,Warangal,683,1337076
11160,26,Salaried,Maharashtra,Pune,586,429935
11161,41,Salaried,Gujarat,Ahmedabad,729,346545
11162,34,Salaried,Karnataka,Mysuru,686,213398
11163,32,Salaried,West Bengal,Howrah,618,280115
11164,35,Salaried,Karnataka,Mysuru,698,537883
11165,44,Salaried,Karnataka,Mysuru,693,1546752
11166,40,Salaried,Maharashtra,Nagpur,669,258589
11167,43,Salaried,Gujarat,Vadodara,690,815616
11168,31,Salaried,Gujarat,Surat,641,416180
11169,34,Self-Employed,Karnataka,Mysuru,691,661210
11170,27,Self-Employed,Maharashtra,Mumbai,667,598392
11171,32,Self-Employed,Delhi,Rohini,670,303836
11172,33,Self-Employed,Delhi,Rohini,684,1400596
11173,32,Salaried,Uttar Pradesh,Lucknow,638,801905
11174,42,Salaried,Uttar Pradesh,Noida,640,267773
11175,39,Salaried,Tamil Nadu,Chennai,741,180745
11176,42,Salaried,Delhi,Dwarka,695,401573
11177,37,Salaried,Maharashtra,Pune,578,481911
11178,45,Self-Employed,Gujarat,Vadodara,672,882351
11179,37,Self-Employed,Gujarat,Vadodara,694,216295
11180,44,Salaried,Telangana,Warangal,648,1174060
11181,40,Salaried,Uttar Pradesh,Noida,632,576681
11182,42,Salaried,West Bengal,Kolkata,638,228992
11183,35,Self-Employed,Tamil Nadu,Coimbatore,650,259025
11184,26,Salaried,Gujarat,Ahmedabad,761,753674
11185,24,Salaried,Gujarat,Vadodara,679,274020
11186,52,Self-Employed,Karnataka,Mangaluru,774,697927
11187,39,Salaried,Gujarat,Surat,739,253789
11188,40,Salaried,Telangana,Nizamabad,669,304652
11189,35,Salaried,Delhi,Rohini,631,323742
11190,32,Salaried,Delhi,Rohini,608,1067104
11191,59,Salaried,Uttar Pradesh,Kanpur,603,1303441
11192,27,Self-Employed,Maharashtra,Nagpur,622,181749
11193,35,Salaried,Delhi,Dwarka,674,697291
11194,36,Salaried,Karnataka,Mangaluru,686,688853
11195,27,Salaried,Karnataka,Bengaluru,580,507483
11196,26,Self-Employed,Uttar Pradesh,Lucknow,678,216744
11197,30,Self-Employed,Tamil Nadu,Madurai,583,282522
11198,33,Self-Employed,Uttar Pradesh,Lucknow,693,883075
11199,32,Self-Employed,Uttar Pradesh,Noida,641,474156
11200,43,Salaried,Karnataka,Bengaluru,695,234484
11201,27,Salaried,West Bengal,Howrah,598,390797
11202,39,Salaried,Uttar Pradesh,Lucknow,582,479783
11203,48,Salaried,Delhi,New Delhi,647,205618
11204,43,Self-Employed,Gujarat,Surat,695,273488
11205,27,Salaried,West Bengal,Kolkata,618,215350
11206,21,Self-Employed,West Bengal,Howrah,668,497791
11207,43,Salaried,Delhi,Dwarka,664,824066
11208,40,Salaried,Telangana,Warangal,651,686153
11209,31,Salaried,Delhi,Dwarka,582,373920
11210,46,Self-Employed,Uttar Pradesh,Lucknow,572,894395
11211,33,Self-Employed,Tamil Nadu,Madurai,645,184407
11212,37,Self-Employed,Delhi,Dwarka,609,823047
11213,28,Salaried,Maharashtra,Mumbai,730,212399
11214,39,Self-Employed,Karnataka,Bengaluru,690,575104
11215,33,Salaried,Karnataka,Bengaluru,661,496876
11216,32,Salaried,Telangana,Warangal,584,879599
11217,45,Self-Employed,Gujarat,Vadodara,758,506239
11218,38,Salaried,Karnataka,Mysuru,696,1785113
11219,24,Salaried,West Bengal,Howrah,596,432333
11220,42,Salaried,Delhi,Dwarka,751,350222
11221,43,Salaried,Karnataka,Mangaluru,573,372714
11222,29,Salaried,Uttar Pradesh,Noida,605,493267
11223,33,Salaried,Karnataka,Bengaluru,645,1020422
11224,36,Self-Employed,Tamil Nadu,Coimbatore,607,934849
11225,34,Salaried,Telangana,Nizamabad,645,530166
11226,37,Salaried,Telangana,Hyderabad,663,238573
11227,41,Self-Employed,Tamil Nadu,Coimbatore,611,428367
11228,32,Salaried,Uttar Pradesh,Kanpur,688,804248
11229,53,Salaried,Tamil Nadu,Coimbatore,631,191753
11230,30,Salaried,Uttar Pradesh,Kanpur,668,1698422
11231,32,Self-Employed,West Bengal,Siliguri,630,1497221
11232,52,Self-Employed,Maharashtra,Mumbai,800,681624
11233,55,Salaried,Gujarat,Vadodara,603,1774329
11234,36,Salaried,West Bengal,Kolkata,633,449509
11235,35,Salaried,Uttar Pradesh,Lucknow,629,991851
11236,27,Self-Employed,Maharashtra,Nagpur,626,403832
11237,45,Salaried,Maharashtra,Mumbai,641,322840
11238,37,Salaried,Tamil Nadu,Coimbatore,648,552667
11239,29,Self-Employed,West Bengal,Kolkata,550,413247
11240,39,Self-Employed,Maharashtra,Mumbai,565,565350
11241,47,Salaried,Tamil Nadu,Chennai,669,1498252
11242,41,Self-Employed,Karnataka,Mangaluru,674,292733
11243,54,Salaried,Tamil Nadu,Madurai,747,478809
11244,45,Self-Employed,Gujarat,Ahmedabad,676,596066
11245,40,Salaried,Uttar Pradesh,Lucknow,674,333541
11246,36,Salaried,West Bengal,Siliguri,617,299944
11247,40,Salaried,Telangana,Hyderabad,631,1649605
11248,46,Salaried,Gujarat,Vadodara,699,589863
11249,43,Salaried,Telangana,Hyderabad,694,584992
11250,44,Salaried,Delhi,Dwarka,656,201392
11251,38,Self-Employed,Maharashtra,Nagpur,583,338886
11252,42,Salaried,Delhi,Rohini,743,226566
11253,46,Salaried,Gujarat,Vadodara,659,194131
11254,35,Salaried,Maharashtra,Mumbai,700,1539669
11255,26,Salaried,West Bengal,Howrah,579,614674
11256,50,Self-Employed,Maharashtra,Nagpur,689,446648
11257,41,Salaried,Delhi,Rohini,631,482939
11258,32,Self-Employed,Tamil Nadu,Madurai,693,359887
11259,38,Salaried,Telangana,Hyderabad,647,271516
11260,34,Self-Employed,Uttar Pradesh,Noida,686,1288879
11261,22,Salaried,Tamil Nadu,Chennai,569,269950
11262,35,Salaried,Telangana,Nizamabad,681,628888
11263,25,Salaried,West Bengal,Siliguri,767,218390
11264,38,Self-Employed,Gujarat,Surat,736,503745
11265,35,Salaried,Karnataka,Mysuru,650,1275567
11266,45,Salaried,Uttar Pradesh,Lucknow,726,183114
11267,35,Salaried,West Bengal,Kolkata,688,947283
11268,39,Self-Employed,Telangana,Warangal,655,191364
11269,34,Salaried,Gujarat,Ahmedabad,703,876786
11270,33,Self-Employed,Delhi,Rohini,577,458167
11271,25,Self-Employed,West Bengal,Kolkata,609,950487
11272,44,Salaried,Karnataka,Mangaluru,687,1714380
11273,37,Self-Employed,Telangana,Hyderabad,622,1704181
11274,31,Salaried,West Bengal,Siliguri,554,259185
11275,38,Salaried,Karnataka,Bengaluru,612,477394
11276,33,Salaried,Delhi,New Delhi,696,454234
11277,30,Salaried,West Bengal,Howrah,556,804937
11278,38,Self-Employed,Maharashtra,Pune,675,286695
11279,46,Salaried,West Bengal,Howrah,678,1586475
11280,34,Salaried,Maharashtra,Mumbai,577,372067
11281,25,Salaried,Maharashtra,Nagpur,666,437904
11282,31,Salaried,Telangana,Warangal,712,790008
11283,50,Self-Employed,Delhi,New Delhi,573,995536
11284,30,Salaried,Gujarat,Ahmedabad,660,496917
11285,46,Self-Employed,Uttar Pradesh,Noida,697,230488
11286,34,Salaried,Telangana,Nizamabad,632,230442
11287,42,Salaried,Maharashtra,Mumbai,752,358797
11288,35,Self-Employed,West Bengal,Kolkata,668,396905
11289,23,Salaried,Telangana,Nizamabad,609,281153
11290,33,Salaried,West Bengal,Siliguri,671,569570
11291,53,Self-Employed,Uttar Pradesh,Noida,694,239526
11292,35,Salaried,West Bengal,Howrah,753,214706
11293,41,Salaried,Maharashtra,Nagpur,597,295613
11294,33,Salaried,Maharashtra,Pune,575,1523612
11295,35,Salaried,Telangana,Hyderabad,677,1289818
11296,39,Salaried,Uttar Pradesh,Kanpur,642,465469
11297,40,Self-Employed,Tamil Nadu,Chennai,663,1786557
11298,54,Self-Employed,Uttar Pradesh,Kanpur,624,713950
11299,36,Self-Employed,Gujarat,Surat,744,458482
11300,35,Self-Employed,Gujarat,Ahmedabad,692,571755
11301,31,Salaried,Maharashtra,Nagpur,606,204033
11302,26,Self-Employed,Uttar Pradesh,Kanpur,596,1645266
11303,23,Salaried,Karnataka,Mangaluru,668,769223
11304,41,Salaried,Delhi,New Delhi,653,657455
11305,21,Salaried,Tamil Nadu,Madurai,632,619485
11306,47,Self-Employed,Gujarat,Vadodara,633,1127998
11307,43,Salaried,Telangana,Hyderabad,747,426205
11308,34,Salaried,Telangana,Nizamabad,728,1665094
11309,27,Salaried,Tamil Nadu,Madurai,649,897875
11310,36,Salaried,Maharashtra,Nagpur,610,193544
11311,36,Salaried,Gujarat,Ahmedabad,644,1046835
11312,45,Self-Employed,Delhi,Rohini,567,577538
11313,30,Salaried,Maharashtra,Nagpur,696,250709
11314,33,Salaried,West Bengal,Siliguri,699,1108138
11315,36,Self-Employed,Uttar Pradesh,Kanpur,785,233358
11316,34,Self-Employed,Telangana,Nizamabad,574,491186
11317,31,Self-Employed,Gujarat,Ahmedabad,678,454628
11318,22,Salaried,Tamil Nadu,Coimbatore,605,246430
11319,23,Self-Employed,Telangana,Hyderabad,551,347889
11320,31,Salaried,West Bengal,Kolkata,670,1545313
11321,34,Self-Employed,Telangana,Hyderabad,705,445198
11322,44,Salaried,Uttar Pradesh,Kanpur,771,192633
11323,54,Self-Employed,Karnataka,Mysuru,697,432175
11324,50,Salaried,Uttar Pradesh,Kanpur,637,1502525
11325,39,Salaried,Tamil Nadu,Madurai,774,734843
11326,51,Salaried,West Bengal,Kolkata,777,483331
11327,35,Self-Employed,Gujarat,Vadodara,724,251137
11328,32,Salaried,Karnataka,Mangaluru,586,436460
11329,55,Self-Employed,Tamil Nadu,Madurai,611,217451
11330,27,Salaried,Maharashtra,Nagpur,670,909900
11331,33,Salaried,Tamil Nadu,Madurai,798,523013
11332,34,Salaried,Karnataka,Bengaluru,694,378816
11333,48,Salaried,West Bengal,Siliguri,759,474586
11334,31,Salaried,Tamil Nadu,Coimbatore,650,180738
11335,42,Salaried,Delhi,Rohini,641,298216
11336,33,Self-Employed,Tamil Nadu,Madurai,767,767613
11337,26,Salaried,Gujarat,Ahmedabad,686,327305
11338,38,Self-Employed,Uttar Pradesh,Kanpur,699,621388
11339,37,Self-Employed,Maharashtra,Mumbai,692,283597
11340,27,Self-Employed,Maharashtra,Pune,655,662835
11341,29,Salaried,West Bengal,Siliguri,586,337587
11342,30,Salaried,Maharashtra,Nagpur,794,864971
11343,44,Self-Employed,Karnataka,Mysuru,658,1625931
11344,40,Salaried,Karnataka,Bengaluru,790,1589472
11345,38,Salaried,West Bengal,Kolkata,777,548305
11346,40,Self-Employed,Maharashtra,Pune,610,599554
11347,32,Self-Employed,Tamil Nadu,Madurai,663,520067
11348,40,Self-Employed,Telangana,Warangal,776,353358
11349,31,Self-Employed,Karnataka,Bengaluru,674,412549
11350,25,Salaried,Uttar Pradesh,Lucknow,619,217017
11351,30,Salaried,Karnataka,Mangaluru,735,1239605
11352,38,Salaried,Maharashtra,Mumbai,643,378619
11353,37,Self-Employed,West Bengal,Siliguri,779,230696
11354,45,Self-Employed,Tamil Nadu,Coimbatore,709,379556
11355,23,Self-Employed,Uttar Pradesh,Noida,707,401964
11356,34,Self-Employed,Uttar Pradesh,Kanpur,641,246885
11357,39,Salaried,Maharashtra,Nagpur,629,1386424
11358,28,Self-Employed,Tamil Nadu,Madurai,629,382466
11359,38,Salaried,Telangana,Hyderabad,594,344902
11360,33,Salaried,Uttar Pradesh,Lucknow,718,251286
11361,27,Salaried,Uttar Pradesh,Lucknow,776,996814
11362,45,Self-Employed,Telangana,Hyderabad,566,883324
11363,25,Self-Employed,West Bengal,Kolkata,747,1178273
11364,44,Salaried,West Bengal,Kolkata,729,628331
11365,33,Salaried,West Bengal,Howrah,792,544822
11366,29,Salaried,Maharashtra,Mumbai,668,230688
11367,29,Salaried,Uttar Pradesh,Kanpur,621,440833
11368,30,Salaried,Gujarat,Surat,672,238008
11369,29,Self-Employed,Gujarat,Ahmedabad,685,996142
11370,38,Salaried,Karnataka,Bengaluru,711,622198
11371,21,Salaried,Uttar Pradesh,Noida,602,294163
11372,46,Salaried,West Bengal,Howrah,691,609661
11373,43,Salaried,Gujarat,Ahmedabad,640,626942
11374,47,Salaried,Maharashtra,Mumbai,600,1249781
11375,28,Salaried,Uttar Pradesh,Lucknow,645,456876
11376,21,Self-Employed,Telangana,Nizamabad,798,297166
11377,31,Salaried,West Bengal,Howrah,616,407941
11378,35,Self-Employed,Telangana,Hyderabad,555,307852
11379,38,Salaried,Gujarat,Surat,616,383968
11380,32,Self-Employed,Telangana,Nizamabad,642,927963
11381,35,Salaried,Delhi,Rohini,700,955749
11382,37,Self-Employed,Uttar Pradesh,Kanpur,650,1609918
11383,24,Self-Employed,Gujarat,Vadodara,633,577803
11384,51,Salaried,West Bengal,Kolkata,695,926422
11385,27,Salaried,Maharashtra,Mumbai,733,280952
11386,38,Self-Employed,Karnataka,Mysuru,577,642917
11387,45,Salaried,Maharashtra,Pune,619,246564
11388,30,Salaried,Gujarat,Ahmedabad,582,225518
11389,36,Salaried,Tamil Nadu,Coimbatore,711,1635384
11390,49,Salaried,Karnataka,Bengaluru,789,326913
11391,34,Salaried,Karnataka,Mysuru,629,989505
11392,44,Self-Employed,West Bengal,Kolkata,715,184875
