loan_id,customer_id,loan_amount,tenure_months,interest_rate,disbursed_date
16596,12342,251348,12,14.4,2024-08-03
16597,12343,64776,24,17.76,2024-06-09
16598,12344,76730,36,14.54,2022-12-28
16599,12345,259942,24,15.93,2025-04-18
16600,12346,60425,48,11.37,2023-09-27
16601,12346,103150,12,11.0,2023-08-07
16602,12347,549632,24,14.01,2025-01-11
16603,12347,338889,36,15.3,2025-04-03
16604,12348,200951,12,17.64,2022-02-26
16605,12349,282549,24,17.58,2022-08-25
16606,12350,68472,24,14.56,2022-02-21
16607,12351,175766,36,16.09,2024-06-02
16608,12351,92972,12,17.73,2024-04-26
16609,12352,165117,24,14.23,2022-03-21
16610,12353,436395,36,10.05,2022-12-01
16611,12353,273170,24,10.14,2024-08-29
16612,12354,107367,36,16.33,2024-08-22
16613,12355,59974,24,14.4,2024-01-05
16614,12356,77807,48,10.1,2024-05-15
16615,12357,96901,48,13.0,2025-04-06
16616,12357,383801,24,13.36,2025-01-12
16617,12358,66573,24,14.2,2022-03-28
16618,12359,302666,36,12.4,2023-09-11
16619,12360,186255,12,12.76,2024-01-02
16620,12361,53239,36,12.81,2024-04-16
16621,12362,56015,48,17.82,2022-01-25
16622,12363,146515,12,15.51,2024-11-30
16623,12364,143578,24,14.33,2024-02-08
16624,12364,108339,12,14.36,2022-11-08
16625,12364,139377,48,15.14,2022-12-31
16626,12365,123440,12,14.35,2023-07-07
16627,12366,189287,48,10.75,2024-03-04
16628,12366,170956,24,10.29,2024-04-24
16629,12367,339813,24,12.14,2022-04-13
16630,12368,152422,48,13.1,2023-11-12
16631,12369,85621,24,12.13,2023-07-13
16632,12370,90998,12,13.59,2024-09-30
16633,12370,74825,12,13.53,2023-07-07
16634,12371,225946,24,15.0,2025-05-25
16635,12372,75863,24,11.85,2025-04-25
16636,12373,131998,24,14.51,2022-06-02
16637,12374,118004,36,15.79,2022-04-22
16638,12374,111585,36,14.2,2025-04-12
16639,12375,101633,24,15.23,2024-06-27
16640,12375,201857,24,15.03,2023-09-26
16641,12376,106637,36,10.26,2023-10-16
16642,12377,157617,12,13.96,2022-01-11
16643,12377,277898,24,12.69,2023-04-23
16644,12378,205433,12,16.0,2024-01-25
16645,12379,174341,48,17.82,2022-10-07
16646,12380,141017,24,11.96,2022-01-30
16647,12381,107740,12,16.13,2024-07-27
16648,12382,134035,12,16.82,2024-12-05
16649,12383,151401,36,10.52,2023-07-16
16650,12384,577053,48,15.28,2022-09-15
16651,12385,64147,24,14.72,2023-05-24
16652,12385,96747,24,15.19,2024-01-08
16653,12386,282692,48,14.17,2025-05-06
16654,12386,560456,24,14.87,2024-10-28
16655,12387,73087,24,17.5,2025-03-05
16656,12387,70710,36,16.14,2022-08-06
16657,12388,101744,24,15.42,2023-05-11
16658,12389,84537,24,11.35,2022-07-24
16659,12390,59751,36,10.78,2023-07-02
16660,12391,120708,24,12.69,2024-05-27
16661,12392,53593,48,12.59,2023-06-05
16662,12393,202148,48,15.7,2024-12-28
16663,12394,86585,36,14.09,2024-11-07
16664,12395,178575,48,11.16,2024-07-28
16665,12396,58369,24,10.84,2023-08-06
16666,12396,52929,12,11.63,2025-02-25
16667,12397,194085,36,10.74,2025-02-04
16668,12398,83463,12,10.56,2023-07-04
16669,12399,138466,24,14.98,2023-05-30
16670,12400,117924,36,10.6,2024-03-14
16671,12401,83370,12,10.92,2024-10-15
16672,12401,60236,36,11.03,2022-12-26
16673,12402,199178,12,17.45,2023-02-18
16674,12403,55977,36,15.62,2024-10-01
16675,12404,56548,48,10.73,2024-03-11
16676,12405,71868,48,14.86,2023-12-30
16677,12406,96222,12,14.21,2025-03-16
16678,12407,197896,24,14.63,2023-08-16
16679,12408,276066,24,10.32,2025-03-05
16680,12409,221249,36,15.29,2024-07-04
16681,12409,404196,36,15.01,2024-07-23
16682,12410,212624,48,10.44,2025-06-06
16683,12410,146950,48,10.63,2022-07-08
16684,12411,231406,12,16.67,2022-11-03
16685,12411,326022,36,17.39,2023-02-19
16686,12411,298550,36,17.34,2023-05-03
16687,12412,55450,36,11.78,2023-06-25
16688,12412,77273,36,10.42,2023-08-08
16689,12413,149391,24,13.17,2024-03-25
16690,12414,140422,36,10.76,2023-07-30
16691,12415,337784,24,16.25,2024-03-22
16692,12416,58181,36,11.0,2024-02-02
16693,12417,61062,12,17.29,2024-08-28
16694,12418,50839,48,12.85,2024-10-25
16695,12419,169033,36,13.96,2023-03-16
16696,12420,89666,36,13.0,2024-12-18
16697,12421,105480,48,15.29,2024-12-24
16698,12422,53459,12,13.41,2023-03-27
16699,12422,67725,36,12.82,2025-03-05
16700,12423,242605,36,11.99,2022-05-19
16701,12424,231219,48,11.03,2025-05-15
16702,12425,96253,24,15.51,2023-09-05
16703,12426,87535,12,12.42,2023-07-21
16704,12426,81753,24,13.15,2025-03-01
16705,12427,71054,24,10.25,2025-01-20
16706,12428,97809,24,14.09,2024-07-31
16707,12428,148836,36,15.64,2024-11-02
16708,12429,59577,36,10.94,2025-06-03
16709,12430,154848,24,15.0,2022-10-23
16710,12431,133508,36,12.38,2022-09-29
16711,12432,188578,24,15.52,2022-11-18
16712,12433,261067,48,17.93,2022-02-16
16713,12434,162312,12,13.62,2023-01-13
16714,12435,482161,12,15.89,2022-05-28
16715,12436,70189,24,15.18,2022-03-30
16716,12436,103085,48,14.81,2025-02-11
16717,12437,586585,36,17.82,2022-05-06
16718,12437,118765,48,16.71,2024-02-03
16719,12438,671051,48,14.91,2023-07-04
16720,12438,155756,48,15.57,2024-02-26
16721,12439,139314,12,15.34,2022-03-24
16722,12440,164021,36,15.81,2022-03-10
16723,12441,775250,12,10.99,2024-07-12
16724,12442,347704,48,12.17,2022-02-20
16725,12443,160883,24,16.82,2024-06-24
16726,12444,100648,48,14.42,2025-06-16
16727,12445,70505,48,14.91,2023-10-25
16728,12446,121671,24,14.75,2022-07-05
16729,12447,66859,12,15.51,2022-12-02
16730,12448,59459,24,11.74,2024-06-24
16731,12448,94467,36,11.46,2024-07-08
16732,12449,64473,36,13.4,2022-12-17
16733,12449,83196,36,13.58,2025-02-13
16734,12450,71348,48,12.52,2024-06-04
16735,12450,72663,36,13.37,2024-03-15
16736,12451,189270,24,14.09,2025-05-04
16737,12452,144023,24,12.64,2023-04-29
16738,12453,86877,12,12.7,2022-04-12
16739,12454,348495,48,15.04,2024-10-18
16740,12455,686100,12,13.23,2023-05-01
16741,12455,476796,48,12.11,2024-09-16
16742,12456,124518,24,13.96,2024-07-23
16743,12456,123673,24,13.47,2024-05-28
16744,12457,316592,36,17.06,2022-11-13
16745,12458,96741,36,10.65,2022-12-14
16746,12459,70009,36,10.21,2024-03-15
16747,12460,98512,36,14.51,2023-03-14
16748,12461,91923,24,17.57,2022-05-28
16749,12462,123051,24,14.95,2024-06-29
16750,12463,64473,24,16.03,2022-11-29
16751,12463,111227,48,16.12,2022-03-10
16752,12464,67121,12,12.37,2023-08-17
16753,12465,136307,24,11.41,2025-04-24
16754,12466,54553,24,15.04,2022-10-31
16755,12467,89066,24,13.36,2023-10-23
16756,12467,140488,36,13.64,2022-03-20
16757,12467,136822,24,13.53,2023-10-13
16758,12468,216653,36,10.39,2022-07-26
16759,12469,70348,12,13.51,2025-05-21
16760,12469,57909,48,13.53,2024-05-07
16761,12470,59037,36,13.87,2023-08-16
16762,12471,111285,24,17.14,2024-03-15
16763,12471,101421,24,17.26,2022-08-29
16764,12472,60177,24,10.58,2024-06-14
16765,12473,79747,12,11.98,2023-12-18
16766,12474,383216,36,10.88,2023-01-11
16767,12475,94530,24,12.24,2022-09-11
16768,12475,68467,24,12.56,2024-03-12
16769,12476,52662,24,13.8,2024-10-26
16770,12476,59795,12,13.85,2023-01-12
16771,12477,146093,48,15.18,2022-05-29
16772,12477,157086,24,14.6,2025-04-03
16773,12477,146533,48,14.19,2023-08-09
16774,12478,214702,24,13.81,2023-06-07
16775,12478,99016,12,12.13,2023-12-27
16776,12479,66603,36,10.77,2023-07-22
16777,12480,113948,48,12.44,2023-01-26
16778,12481,53978,24,14.3,2022-05-25
16779,12481,88033,48,14.6,2023-06-04
16780,12482,80608,12,14.55,2025-01-26
16781,12483,266751,12,12.5,2023-06-13
16782,12483,275799,48,12.97,2022-01-11
16783,12483,239411,48,12.94,2024-06-16
16784,12484,137625,36,17.33,2022-03-08
16785,12485,53661,48,12.51,2024-03-19
16786,12485,128969,24,13.93,2024-06-15
16787,12486,113736,24,10.9,2024-02-20
16788,12487,69537,24,14.38,2024-01-02
16789,12487,97303,48,15.89,2025-01-01
16790,12488,221962,24,10.92,2024-04-23
16791,12488,214464,36,11.09,2022-05-02
16792,12488,297654,48,10.77,2022-10-01
16793,12489,226786,12,12.21,2023-12-07
16794,12490,80296,36,13.68,2025-06-27
16795,12491,93892,12,13.18,2022-12-05
16796,12491,55532,48,12.39,2024-06-10
16797,12492,185929,12,16.88,2023-10-14
16798,12493,97066,24,17.34,2023-10-12
16799,12494,63392,48,13.83,2023-12-13
16800,12494,71409,24,12.04,2023-09-17
16801,12495,177415,36,13.74,2024-12-02
16802,12496,359426,24,14.92,2025-03-23
16803,12497,299339,12,13.57,2023-05-20
16804,12498,184756,48,17.24,2022-03-05
16805,12499,185736,48,14.44,2022-07-06
16806,12500,74033,24,13.03,2024-09-22
16807,12501,112474,24,14.27,2025-01-01
16808,12501,148408,36,15.05,2023-11-27
16809,12502,76383,36,14.63,2022-08-11
16810,12502,493369,12,14.24,2024-01-29
16811,12503,649407,24,17.83,2022-02-24
16812,12504,444576,36,15.16,2022-10-21
16813,12505,291439,36,14.03,2023-04-30
16814,12505,194254,48,15.92,2024-09-20
16815,12506,102461,36,13.07,2024-05-15
16816,12506,119142,36,12.23,2025-06-04
16817,12507,116743,48,16.75,2025-02-06
16818,12508,133517,12,14.89,2023-07-08
16819,12509,115959,48,17.64,2023-05-21
16820,12510,128272,24,11.89,2024-04-30
16821,12511,200333,36,10.97,2023-03-28
16822,12511,195029,24,10.22,2023-07-14
16823,12512,519041,24,15.42,2025-05-04
16824,12512,251409,36,15.78,2022-02-23
16825,12513,58148,36,10.12,2022-05-27
16826,12514,62716,36,12.97,2022-09-23
16827,12515,124531,36,17.19,2025-03-21
16828,12515,84765,36,16.7,2023-02-22
16829,12515,101550,48,17.71,2025-02-24
16830,12516,187195,36,14.66,2023-01-29
16831,12517,492083,24,14.95,2025-01-14
16832,12518,79625,24,13.8,2024-02-12
16833,12518,99965,36,13.39,2022-05-27
16834,12519,140199,36,16.07,2022-11-20
16835,12520,671081,24,14.24,2025-04-03
16836,12521,137529,24,14.27,2023-03-20
16837,12522,58729,24,11.17,2022-11-05
16838,12523,51060,48,12.37,2024-10-09
16839,12524,116246,12,13.93,2025-01-25
16840,12524,92370,12,13.47,2024-05-06
16841,12525,75702,36,15.32,2023-01-28
16842,12526,88046,24,14.82,2024-04-18
16843,12526,70509,36,15.68,2024-01-04
16844,12527,97365,12,17.59,2023-08-12
16845,12528,137519,12,14.54,2025-01-03
16846,12529,98258,48,12.3,2022-01-02
16847,12529,82106,48,12.03,2022-06-22
16848,12529,109113,24,13.87,2025-04-25
16849,12530,52811,24,11.97,2025-05-06
16850,12530,56755,24,11.2,2023-08-08
16851,12530,53005,36,10.75,2023-08-29
16852,12531,52670,24,14.03,2023-09-11
16853,12532,60233,36,15.91,2022-06-13
16854,12533,139304,12,15.15,2022-02-06
16855,12533,63126,48,14.87,2022-09-08
16856,12534,71401,24,15.9,2024-08-08
16857,12535,109321,12,15.29,2022-11-06
16858,12536,94918,24,13.74,2023-03-10
16859,12537,177186,36,12.61,2023-02-27
16860,12537,59261,48,13.11,2025-01-17
16861,12538,64550,36,13.96,2025-01-03
16862,12538,109792,12,13.62,2022-06-17
16863,12539,57488,24,12.34,2025-01-08
16864,12540,208305,48,14.43,2022-08-22
16865,12541,140721,48,14.99,2025-04-20
16866,12542,90154,48,12.81,2025-02-18
16867,12542,80148,36,13.73,2025-05-27
16868,12543,165486,48,15.45,2025-06-04
16869,12544,150374,24,15.28,2024-04-04
16870,12545,52992,12,11.15,2022-08-26
16871,12546,298640,24,17.68,2024-11-18
16872,12547,97448,36,16.81,2022-08-31
16873,12548,66252,36,12.22,2023-10-22
16874,12548,171333,48,13.39,2023-06-17
16875,12549,205332,48,11.86,2022-05-30
16876,12550,359704,36,16.14,2022-02-10
16877,12550,284198,12,17.94,2022-04-15
16878,12550,51647,12,17.65,2024-05-12
16879,12551,71935,24,15.52,2024-03-13
16880,12552,134715,24,17.51,2024-03-29
16881,12553,77251,48,17.53,2025-03-15
16882,12554,235094,12,15.53,2024-08-15
16883,12554,202988,36,14.03,2025-05-26
16884,12554,104476,36,14.72,2025-04-16
16885,12555,114139,12,17.64,2024-11-05
16886,12556,242033,48,15.5,2022-06-10
16887,12557,150907,24,10.11,2025-01-01
16888,12558,163386,48,15.83,2023-12-24
16889,12558,197627,12,14.34,2023-07-22
16890,12559,55276,24,17.5,2023-06-06
16891,12559,108050,12,17.32,2022-11-16
16892,12560,124410,12,14.03,2024-11-27
16893,12560,199390,36,15.76,2024-04-06
16894,12561,157031,24,16.17,2024-02-15
16895,12562,95870,36,11.06,2023-05-30
16896,12562,208185,12,10.82,2023-10-24
16897,12563,245218,36,14.87,2024-09-12
16898,12564,89396,36,13.95,2022-05-26
16899,12564,81753,12,12.47,2023-09-02
16900,12565,186068,12,16.43,2024-03-23
16901,12565,96214,36,17.25,2023-07-20
16902,12566,299184,48,16.66,2023-06-09
16903,12567,71193,24,15.46,2023-11-29
16904,12568,105839,12,11.1,2022-12-25
16905,12569,271152,36,14.39,2024-12-19
16906,12570,261597,48,14.18,2025-03-27
16907,12571,62610,48,15.08,2023-03-23
16908,12571,66630,24,14.44,2024-03-21
16909,12572,101040,12,10.34,2024-11-25
16910,12573,221806,48,14.22,2024-04-20
16911,12574,55561,12,11.95,2024-11-14
16912,12575,141661,48,15.41,2023-04-08
16913,12576,66903,36,13.25,2023-11-12
16914,12576,65727,24,12.38,2024-03-07
16915,12577,74494,36,14.83,2023-03-22
16916,12578,257784,12,14.52,2025-06-10
16917,12579,52287,48,10.83,2024-05-19
16918,12580,439813,36,15.14,2024-02-24
16919,12581,76526,12,14.83,2025-03-19
16920,12582,58390,12,14.37,2024-04-14
16921,12583,211150,48,16.26,2023-02-19
16922,12584,89533,12,12.69,2022-10-04
16923,12584,50009,12,13.74,2022-11-20
16924,12585,81486,48,15.24,2023-10-05
16925,12586,428657,24,16.2,2023-06-28
16926,12587,101049,24,10.31,2024-02-08
16927,12588,114203,48,16.19,2023-09-05
16928,12589,227651,12,15.65,2023-09-22
16929,12589,436404,12,15.36,2024-11-06
16930,12590,59692,36,16.88,2024-08-17
16931,12591,69602,24,13.3,2023-04-14
16932,12592,79270,24,11.56,2022-10-27
16933,12593,128820,36,15.62,2022-10-23
16934,12593,52594,12,14.84,2024-07-16
16935,12594,333652,48,16.39,2023-09-30
16936,12594,333139,24,16.49,2023-05-17
16937,12595,64966,36,13.45,2024-10-20
16938,12596,268183,36,12.76,2022-08-29
16939,12597,114438,12,11.29,2022-02-18
16940,12597,107342,36,10.67,2023-05-16
16941,12598,74736,24,12.32,2024-11-11
16942,12599,255673,12,11.72,2022-04-16
16943,12599,180407,24,10.58,2025-02-20
16944,12600,62161,24,17.05,2023-02-08
16945,12600,122053,12,16.23,2023-09-10
16946,12601,53455,12,11.1,2025-02-06
16947,12602,54411,36,11.01,2024-08-11
16948,12603,60795,36,12.33,2025-04-22
16949,12604,83199,48,10.3,2023-05-25
16950,12604,144776,36,11.31,2022-06-01
16951,12605,68621,24,13.19,2022-11-03
16952,12605,57055,24,13.11,2022-03-09
16953,12606,228440,48,16.7,2024-12-16
16954,12607,93966,24,13.11,2023-04-21
16955,12607,98153,36,13.27,2022-10-22
16956,12607,63603,12,13.49,2023-04-28
16957,12608,114501,36,10.74,2022-07-21
16958,12608,140456,12,12.0,2024-12-20
16959,12609,183243,12,15.13,2023-05-08
16960,12610,253037,12,14.7,2024-10-21
16961,12611,104909,12,11.52,2025-01-04
16962,12612,80142,24,17.88,2025-04-19
16963,12612,207598,24,16.47,2024-10-14
16964,12613,152374,24,13.66,2023-10-31
16965,12614,146478,24,10.35,2023-08-19
16966,12615,213097,12,17.08,2023-01-12
16967,12616,536472,24,14.92,2022-10-09
16968,12616,593287,24,14.22,2024-03-08
16969,12616,136571,48,15.35,2023-02-14
16970,12617,58324,24,12.08,2024-02-24
16971,12618,74947,48,14.95,2022-07-01
16972,12619,54106,12,14.98,2025-01-19
16973,12619,90415,36,14.71,2023-09-27
16974,12620,424254,48,17.86,2022-11-02
16975,12621,266129,12,12.99,2024-09-10
16976,12621,84045,12,13.49,2022-09-15
16977,12622,162966,24,10.06,2024-03-11
16978,12622,253026,36,10.59,2022-04-02
16979,12623,100116,36,10.74,2024-12-11
16980,12624,84103,24,15.23,2022-06-13
16981,12625,59855,48,10.19,2024-04-10
16982,12626,67193,36,17.03,2024-06-19
16983,12627,68212,36,17.81,2022-10-09
16984,12627,84416,24,16.52,2022-07-25
16985,12627,212182,36,16.3,2024-01-31
16986,12628,225232,48,15.7,2022-06-25
16987,12629,101585,24,10.67,2023-09-18
16988,12630,54154,12,10.53,2023-11-24
16989,12631,52650,24,10.59,2023-09-10
16990,12632,125201,12,14.06,2022-07-25
16991,12633,93258,12,11.46,2025-05-01
16992,12633,143635,24,11.0,2022-03-29
16993,12634,120001,36,17.53,2024-10-09
16994,12634,75425,24,16.49,2022-03-22
16995,12635,118434,36,15.39,2022-06-06
16996,12636,110851,48,15.7,2024-05-04
16997,12636,152694,48,14.23,2023-12-28
16998,12637,326017,36,17.56,2025-04-15
16999,12638,71321,24,16.12,2025-06-29
17000,12639,86028,12,10.14,2024-06-30
17001,12640,127600,36,17.06,2022-05-10
17002,12641,65419,12,11.53,2024-12-31
17003,12642,85186,24,17.65,2022-11-02
17004,12643,75487,36,14.43,2024-04-10
17005,12643,72007,24,14.34,2023-02-23
17006,12644,186036,36,14.06,2024-11-15
17007,12645,61926,36,11.71,2025-01-30
17008,12646,63247,12,11.13,2022-09-20
17009,12647,104394,12,17.88,2023-02-22
17010,12647,93973,12,16.8,2024-01-20
17011,12648,79820,12,16.04,2024-08-22
17012,12648,215667,12,16.07,2022-05-23
17013,12649,119120,12,14.0,2024-08-06
17014,12650,102295,36,12.0,2024-02-26
17015,12651,179334,24,13.83,2023-01-21
17016,12651,156529,36,13.37,2025-06-03
17017,12652,106396,24,10.9,2022-10-12
17018,12653,117977,36,17.32,2024-11-28
17019,12653,127837,24,17.39,2022-04-02
17020,12653,115462,48,17.07,2024-04-20
17021,12654,173623,48,14.05,2023-08-26
17022,12655,252272,48,16.52,2024-02-28
17023,12656,59271,36,10.66,2023-02-09
17024,12656,244152,24,10.52,2024-02-09
17025,12657,185049,36,13.05,2022-09-29
17026,12658,439540,24,16.14,2022-05-05
17027,12658,279076,12,16.87,2023-09-07
17028,12659,329635,24,14.25,2023-04-06
17029,12660,165314,36,15.71,2023-04-18
17030,12661,122312,36,11.97,2023-02-14
17031,12662,103477,24,10.89,2023-08-07
17032,12662,59268,36,11.77,2024-10-05
17033,12662,188621,48,10.31,2022-12-28
17034,12663,86739,48,13.34,2025-01-11
17035,12664,73000,12,16.3,2022-12-11
17036,12664,73764,36,17.64,2024-09-06
17037,12665,52068,48,14.92,2025-05-28
17038,12666,187080,36,12.05,2025-04-06
17039,12666,220899,48,13.7,2022-08-30
17040,12666,174467,36,13.54,2023-11-05
17041,12667,93554,36,12.29,2025-02-03
17042,12668,278778,36,14.17,2025-04-17
17043,12668,66532,48,15.17,2022-12-24
17044,12669,51122,36,17.35,2022-06-15
17045,12670,59921,24,12.18,2025-04-16
17046,12670,64764,12,12.76,2025-06-15
17047,12671,54902,36,12.4,2023-04-26
17048,12672,58035,36,10.85,2023-08-06
17049,12673,66574,36,14.37,2022-01-21
17050,12673,111257,36,15.42,2022-08-29
17051,12674,89504,48,15.08,2024-09-07
17052,12674,62668,48,14.36,2022-08-24
17053,12675,255270,24,15.23,2024-11-15
17054,12676,51534,24,11.0,2024-04-28
17055,12677,85495,12,16.46,2022-03-01
17056,12678,104834,12,10.02,2022-11-02
17057,12678,93867,24,10.93,2024-04-24
17058,12678,62374,48,10.86,2024-01-17
17059,12679,243463,24,14.87,2025-03-06
17060,12679,127293,48,15.61,2023-12-29
17061,12680,60571,48,12.18,2024-11-12
17062,12681,56195,24,12.34,2024-12-25
17063,12682,171342,24,10.92,2023-06-30
17064,12682,146442,48,11.9,2023-11-21
17065,12683,78076,48,12.11,2022-04-19
17066,12683,222599,48,13.38,2022-05-15
17067,12684,74356,48,10.17,2022-08-19
17068,12685,195975,48,17.11,2022-10-19
17069,12685,162734,48,17.2,2022-06-30
17070,12686,65591,12,14.25,2024-08-22
17071,12686,254768,12,15.51,2024-01-28
17072,12686,313822,36,15.25,2023-01-27
17073,12687,175378,24,13.48,2024-10-17
17074,12687,124508,48,12.47,2022-12-01
17075,12688,58050,48,14.07,2022-08-01
17076,12689,107162,48,11.64,2022-12-24
17077,12689,133292,36,10.73,2024-04-10
17078,12690,50772,12,12.03,2024-01-13
17079,12690,73071,24,13.28,2024-07-11
17080,12691,490424,48,10.36,2024-12-03
17081,12692,52568,36,14.82,2025-05-30
17082,12693,107272,36,14.6,2023-12-23
17083,12694,76117,36,13.94,2022-09-16
17084,12695,155913,12,13.12,2025-04-27
17085,12695,125591,36,13.1,2023-08-27
17086,12696,173884,24,11.04,2024-01-04
17087,12697,196931,24,13.01,2023-08-14
17088,12698,55814,24,15.2,2022-02-01
17089,12699,108617,48,13.8,2024-03-04
17090,12699,270582,36,13.86,2023-08-09
17091,12700,71584,12,10.15,2022-12-24
17092,12700,52821,24,10.9,2024-06-13
17093,12701,51088,24,17.44,2025-03-17
17094,12702,75394,12,12.04,2022-03-24
17095,12703,51828,12,13.76,2022-04-09
17096,12704,175477,24,11.1,2022-03-09
17097,12705,65429,48,10.32,2024-10-08
17098,12706,82664,48,12.9,2024-08-26
17099,12707,217049,36,12.69,2022-10-19
17100,12708,218551,48,12.2,2024-02-09
17101,12709,109362,12,17.13,2023-11-25
17102,12710,328653,12,16.57,2024-11-25
17103,12711,73927,24,10.63,2025-05-22
17104,12712,56100,48,11.43,2023-10-13
17105,12713,243899,24,12.58,2024-11-11
17106,12714,115850,24,16.48,2022-06-05
17107,12715,442161,24,16.46,2024-02-22
17108,12716,368016,36,17.09,2023-03-13
17109,12717,94273,24,16.45,2024-01-29
17110,12717,75045,24,17.4,2023-11-15
17111,12718,247642,36,13.98,2024-05-11
17112,12719,235731,36,12.03,2023-02-20
17113,12720,73438,24,13.66,2023-02-20
17114,12721,58070,12,11.84,2025-04-03
17115,12722,190566,36,15.99,2023-02-11
17116,12723,301004,24,15.98,2023-03-03
17117,12723,270578,24,15.94,2023-07-25
17118,12724,123304,36,13.09,2023-01-29
17119,12724,105342,48,12.43,2022-12-29
17120,12725,127001,36,11.25,2025-03-16
17121,12726,71264,36,16.94,2022-11-05
17122,12727,114687,12,15.88,2024-10-06
17123,12728,105620,24,15.0,2023-10-05
17124,12728,68689,12,14.12,2024-10-06
17125,12729,204862,12,10.52,2024-05-15
17126,12729,136286,36,10.05,2023-04-18
17127,12729,83449,12,10.42,2023-12-14
17128,12730,95795,48,17.59,2023-05-29
17129,12731,99473,36,12.71,2022-06-04
17130,12732,322080,12,13.48,2022-05-27
17131,12733,84223,36,17.29,2022-02-16
17132,12733,236945,48,16.34,2023-11-20
17133,12734,291759,12,13.05,2024-09-02
17134,12735,160918,48,10.84,2023-09-16
17135,12735,375832,24,11.88,2022-02-14
17136,12736,411733,12,13.95,2022-09-02
17137,12737,122133,48,13.39,2022-07-17
17138,12738,104004,24,12.5,2024-05-01
17139,12739,131113,36,13.59,2023-10-30
17140,12740,56971,36,12.2,2025-04-04
17141,12741,50233,48,12.57,2024-11-22
17142,12742,111348,48,12.19,2023-09-21
17143,12742,60090,36,13.86,2023-04-05
17144,12743,371586,24,11.96,2025-03-14
17145,12744,217941,36,13.97,2025-06-05
17146,12745,133509,24,14.24,2024-08-21
17147,12745,390516,48,14.23,2023-12-08
17148,12746,141416,24,13.07,2023-02-21
17149,12747,68945,24,17.0,2023-11-21
17150,12748,176359,24,11.08,2024-01-06
17151,12749,105188,12,12.02,2022-07-28
17152,12750,110106,24,15.34,2023-06-12
17153,12750,51461,24,15.73,2023-03-02
17154,12751,710257,48,17.91,2023-02-04
17155,12752,128119,36,15.63,2024-09-27
17156,12753,64770,12,13.94,2023-02-20
17157,12754,320516,36,15.3,2024-05-28
17158,12755,94472,24,12.96,2022-12-29
17159,12756,155120,48,14.35,2022-07-26
17160,12757,70689,12,12.77,2024-03-31
17161,12757,230923,12,13.33,2022-10-23
17162,12758,265545,24,17.14,2022-10-28
17163,12759,228776,24,13.82,2024-12-01
17164,12760,168365,12,16.72,2022-06-21
17165,12761,86065,24,12.66,2024-10-10
17166,12762,90177,36,14.27,2024-09-25
17167,12763,112841,36,16.54,2022-05-14
17168,12764,107582,48,15.47,2022-03-11
17169,12765,153051,24,10.06,2022-05-05
17170,12765,151348,12,11.58,2024-04-05
17171,12766,225414,36,14.38,2024-05-08
17172,12767,152684,12,11.22,2022-11-26
17173,12768,172861,36,16.45,2022-01-08
17174,12769,73673,48,14.18,2024-05-08
17175,12770,93201,24,15.45,2023-09-02
17176,12770,165892,48,15.5,2025-01-28
17177,12771,136043,24,13.2,2023-07-16
17178,12772,285996,24,17.87,2022-04-23
17179,12773,195767,12,15.06,2023-11-02
17180,12774,175248,48,15.0,2023-03-08
17181,12775,60718,12,14.74,2022-09-01
17182,12776,110253,48,16.54,2023-09-21
17183,12776,65715,48,16.29,2023-09-04
17184,12777,78115,12,15.35,2025-06-29
17185,12777,75078,24,14.11,2024-08-12
17186,12778,86305,36,11.99,2022-11-14
17187,12778,99190,48,10.47,2024-10-23
17188,12779,213242,36,12.39,2022-07-25
17189,12780,483467,48,13.31,2023-06-05
17190,12781,105178,48,12.06,2024-04-04
17191,12781,60235,24,13.73,2023-11-01
17192,12782,93994,36,17.82,2022-01-24
17193,12783,447862,48,14.74,2022-07-16
17194,12784,138294,12,15.86,2025-02-13
17195,12784,67195,36,14.59,2025-04-14
17196,12785,72826,36,13.71,2022-02-19
17197,12786,68982,12,10.49,2024-05-30
17198,12787,221657,36,12.25,2023-06-17
17199,12788,112263,48,17.01,2023-11-08
17200,12789,62103,24,13.9,2025-03-04
17201,12790,288704,36,16.68,2024-09-03
17202,12791,154710,36,13.48,2024-02-06
17203,12792,103896,12,13.64,2023-05-25
17204,12793,56737,48,10.16,2023-11-27
17205,12794,118103,24,15.38,2022-12-28
17206,12795,134006,24,15.92,2023-11-28
17207,12795,299113,24,14.66,2023-01-12
17208,12796,63508,24,12.8,2023-06-02
17209,12797,104773,48,13.8,2023-03-06
17210,12798,85595,12,17.81,2023-12-10
17211,12799,53623,48,12.79,2022-07-27
17212,12800,149119,24,15.96,2025-06-11
17213,12801,260311,36,15.38,2022-03-17
17214,12802,116770,36,15.87,2022-05-02
17215,12803,85890,24,11.78,2024-02-22
17216,12804,113605,48,13.08,2023-12-11
17217,12805,631360,36,16.35,2024-01-14
17218,12806,316471,48,15.88,2022-07-27
17219,12807,55379,36,15.26,2024-05-26
17220,12808,59661,12,10.6,2025-02-15
17221,12809,114339,36,13.87,2023-02-01
17222,12809,74851,36,13.87,2024-05-12
17223,12810,94901,36,15.34,2023-04-11
17224,12811,90792,12,10.52,2022-04-25
17225,12811,131592,24,10.88,2023-11-12
17226,12812,125594,36,12.95,2024-06-19
17227,12813,121762,48,16.85,2025-05-11
17228,12813,90546,36,17.07,2024-08-06
17229,12814,140586,12,16.23,2023-12-14
